<html><head>
<meta http-equiv="content-type" content="text/html; charset=UTF-8"></head><body>oid,otype,morph_type,morph_qual
12274921,"Sy2",,
12269357,"Sy2",,
1219945,"Sy1",,
1220463,"Sy1",,
1660253,"Sy2",,
12269414,"Sy2",,
12275564,"Sy1",,
1221162,"Sy1",,
1221165,"Sy1",,
1221616,"Sy1",,
1221620,"Sy1",,
1828666,"Sy1",,
10927655,"Sy2",,
2663206,"Sy1",,
1221623,"Sy1",,
8268518,"Sy2",,
1221625,"Sy1",,
1222090,"Sy1",,
1222091,"Sy1",,
10913552,"Sy2",,
489296,"Sy1",,
12276573,"Sy2",,
1660844,"Sy2",,
12269911,"Sy2",,
1224328,"Sy1",,
1224260,"Sy1",,
12269955,"Sy2",,
1225554,"Sy1",,
10961173,"Sy2",,
1230692,"Sy1",,
8265171,"Sy2",,
1233545,"Sy1",,
1233738,"Sy1",,
1233664,"Sy1",,
1234685,"Sy1",,
1234686,"Sy1",,
12270269,"Sy2",,
1235520,"Sy1",,
10962277,"Sy2",,
12270316,"Sy2",,
1236124,"Sy1",,
1671892,"Sy1",,
1236608,"Sy1",,
1236601,"Sy1",,
1677876,"Sy1",,
10915394,"Sy2",,
12270533,"Sy2",,
1236803,"Sy1",,
4731002,"Sy2",,
12270604,"Sy2",,
1674584,"Sy1",,
10915927,"Sy2",,
4495001,"Sy1",,
12286665,"Sy2",,
1237453,"Sy1",,
1237463,"Sy1",,
12286700,"Sy2",,
12270850,"Sy2",,
8427475,"Sy2",,
507721,"Sy1",,
10224828,"Sy2",,
12270975,"Sy2",,
10916588,"Sy2",,
10916640,"Sy2",,
1238263,"Sy1",,
1238432,"Sy1",,
10910800,"Sy2",,
12268370,"Sy2",,
10911063,"Sy2",,
12268396,"Sy2",,
11572185,"Sy1",,
1219914,"Sy1",,
1219912,"Sy1",,
1219913,"Sy1",,
465187,"Sy1",,
8426881,"Sy1",,
12268676,"Sy2",,
12268687,"Sy2",,
12268750,"Sy2",,
1219919,"Sy1",,
10911762,"Sy2",,
12268789,"Sy2",,
4117152,"Sy1",,
12268865,"Sy2",,
12287009,"Sy2",,
10584288,"Sy1",,
10584332,"Sy1",,
10584356,"Sy1",,
10584368,"Sy1",,
10584393,"Sy1",,
10584435,"Sy1",,
10584438,"Sy1",,
10584443,"Sy1",,
4117217,"Sy1",,
10584453,"Sy1",,
10584462,"Sy1",,
10584485,"Sy1",,
10584503,"Sy1",,
10584495,"Sy2",,
10584522,"Sy1",,
10584569,"Sy1",,
12269037,"Sy2",,
10584575,"Sy1",,
10584579,"Sy1",,
10584592,"Sy1",,
10917815,"Sy2",,
8424751,"Sy1",,
10965051,"Sy2",,
12271676,"Sy2",,
12271677,"Sy2",,
10918087,"Sy2",,
12287322,"Sy2",,
572512,"Sy1",,
1243692,"Sy1",,
12271748,"Sy2",,
8268216,"Sy1",,
12271775,"Sy1",,
9008431,"Sy2",,
12271811,"Sy2","Irr",D
12271816,"Sy2",,
10965333,"Sy2",,
8427510,"Sy2",,
12271920,"Sy2",,
8268332,"Sy1",,
1691974,"Sy1",,
10918511,"Sy2",,
12271982,"Sy2",,
1474063,"Sy1","Sc",D
12272024,"Sy2",,
7840691,"Sy1",,
12272074,"Sy2",,
12272087,"Sy2",,
1306032,"Sy2","S",D
1278077,"Sy2","-3.5",D
1287396,"Sy1","6.0",D
12272123,"Sy2",,
1180436,"Sy2","0.0",D
12272135,"Sy2",,
4502832,"Sy2",,
1222087,"Sy1",,
1247534,"Sy1",,
10919124,"Sy2",,
12272248,"Sy2",,
10919272,"Sy2",,
4495017,"Sy1",,
464871,"Sy1",,
4909232,"Sy1",,
12272401,"Sy2",,
1693352,"Sy2",,
8427530,"Sy2",,
12272456,"Sy1",,
10919653,"Sy2",,
10919782,"Sy2",,
4908985,"Sy1",,
10919865,"Sy2",,
614336,"Sy1",,
10965930,"Sy2",,
12272652,"Sy2",,
12272695,"Sy2",,
1249754,"Sy1",,
12272769,"Sy2",,
10966039,"Sy2",,
12272842,"Sy2",,
10920590,"Sy2",,
10966097,"Sy2",,
1249929,"Sy1",,
10920759,"Sy2",,
4846116,"Sy2",,
4062861,"Sy2",,
4046781,"Sy1",,
12273176,"Sy2",,
10921527,"Sy2",,
12273271,"Sy2",,
12287786,"Sy2",,
4909235,"Sy1",,
1715335,"Sy2",,
8262373,"Sy2",,
1714034,"Sy1",,
8356953,"Sy2",,
488370,"Sy1",,
10922427,"Sy2",,
12287873,"Sy2",,
10967038,"Sy2",,
12273725,"Sy2",,
12273741,"Sy2",,
12273755,"Sy2",,
7840766,"Sy2",,
1714044,"Sy1",,
4779936,"Sy2",,
12273891,"Sy2",,
12273904,"Sy2",,
12273917,"Sy2",,
13565965,"Sy1",,
12273921,"Sy2",,
13566002,"Sy1",,
12271130,"Sy2",,
12271135,"Sy2",,
4029914,"Sy1",,
12288215,"Sy2",,
12274115,"Sy2",,
1677887,"Sy2",,
3944893,"Sy1",,
12271455,"Sy2",,
4908981,"Sy1",,
12271534,"Sy2",,
12271545,"Sy2",,
12274436,"Sy2",,
10964473,"Sy2",,
10924640,"Sy2",,
12288511,"Sy2",,
12274536,"Sy2",,
12274548,"Sy2",,
10924867,"Sy2",,
12274592,"Sy2",,
8355697,"Sy1",,
4838160,"Sy2",,
8443888,"Sy1",,
12274692,"Sy2","Irr",D
5397525,"Sy1",,
12274747,"Sy2",,
12274753,"Sy2",,
12274900,"Sy2",,
12275201,"Sy2",,
12275222,"Sy2",,
488105,"Sy1",,
1733452,"Sy2",,
10926493,"Sy2",,
12275383,"Sy2",,
10926787,"Sy2",,
1234683,"Sy1",,
1234680,"Sy1",,
1234681,"Sy1",,
10926985,"Sy2",,
1735455,"Sy2",,
10584498,"Sy1",,
1725042,"Sy2",,
1734035,"Sy1",,
12275711,"Sy2",,
4833274,"Sy1",,
10969183,"Sy2",,
12275821,"Sy2",,
4895819,"Sy2",,
1235588,"Sy1",,
10928026,"Sy2",,
10928081,"Sy2",,
10564521,"Sy2","Sbc",D
10928528,"Sy2",,
1236331,"Sy1",,
1236346,"Sy1",,
8443893,"Sy1",,
10928763,"Sy2",,
10928838,"Sy2",,
8265363,"Sy1",,
12276204,"Sy2",,
12276206,"Sy2",,
571890,"Sy1",,
4845652,"Sy2","Sb",D
8424912,"Sy2",,
4841922,"Sy2",,
12276345,"Sy2",,
12276349,"Sy2",,
12276380,"Sy2",,
1733588,"Sy1",,
536015,"Sy1",,
12288873,"Sy2",,
12276562,"Sy2",,
8268500,"Sy2",,
10605186,"Sy1",,
10605179,"Sy1",,
12276636,"Sy2",,
12276641,"Sy2",,
8262420,"Sy2",,
10605229,"Sy1",,
1755015,"Sy1",,
7840876,"Sy1",,
8011502,"Sy1",,
10605234,"Sy1",,
1755016,"Sy1",,
12276713,"Sy2",,
10605237,"Sy1",,
10930432,"Sy2",,
10930496,"Sy2",,
4825763,"Sy2",,
12276773,"Sy2",,
4909243,"Sy1",,
12276787,"Sy2",,
10930677,"Sy2",,
612844,"Sy1",,
10605272,"Sy1",,
10605273,"Sy1",,
10605275,"Sy1",,
12276819,"Sy2",,
10605286,"Sy1",,
536199,"Sy1",,
10605294,"Sy1",,
5131852,"Sy1","S",D
8427617,"Sy2",,
1753764,"Sy2",,
1292206,"Sy1",,
1749490,"Sy2",,
1753748,"Sy2",,
7840900,"Sy1",,
4119984,"Sy1",,
1752461,"Sy1",,
1753767,"Sy2",,
12277001,"Sy2",,
12277042,"Sy2",,
12277063,"Sy2",,
10931745,"Sy2",,
12289063,"Sy2",,
10931772,"Sy2",,
12277137,"Sy2",,
10614241,"Sy2",,
4908997,"Sy1",,
10971224,"Sy2",,
12277184,"Sy2",,
10971793,"Sy2",,
1755752,"Sy1",,
12277249,"Sy2",,
12277252,"Sy2",,
12277279,"Sy2",,
10973134,"Sy2",,
12290337,"Sy2",,
12274125,"Sy2",,
12274128,"Sy2",,
10973489,"Sy2",,
12274131,"Sy2",,
10584545,"Sy1",,
12290604,"Sy2",,
12290674,"Sy2",,
8427570,"Sy2",,
10923947,"Sy2",,
12290845,"Sy2",,
12274256,"Sy2",,
1715344,"Sy2",,
12274261,"Sy2",,
8041157,"Sy2",,
12274272,"Sy2",,
536668,"Sy1",,
10924378,"Sy2",,
10975419,"Sy2",,
12291163,"Sy2",,
12291167,"Sy2",,
12277330,"Sy2",,
12291227,"Sy2",,
12277379,"Sy2",,
10584370,"Sy2",,
1753774,"Sy2","Sc",D
8443895,"Sy1",,
10972080,"Sy2",,
12289880,"Sy2",,
1755029,"Sy1",,
12277549,"Sy2",,
4495073,"Sy1",,
10933596,"Sy2",,
10972430,"Sy2",,
12277636,"Sy2",,
2633005,"Sy1",,
12277675,"Sy2",,
4722959,"Sy1",,
463819,"Sy1",,
12290148,"Sy2",,
4909246,"Sy1",,
6065477,"Sy2",,
1743307,"Sy1",,
12292103,"Sy2",,
8268264,"Sy2",,
4794950,"Sy2",,
12277793,"Sy2",,
12292290,"Sy2",,
12277802,"Sy2",,
8268495,"Sy1",,
1237378,"Sy1",,
12292414,"Sy2",,
1756329,"Sy2",,
12292440,"Sy2",,
12277912,"Sy2",,
1769491,"Sy1",,
2634584,"Sy1",,
10934631,"Sy2",,
4909003,"Sy1",,
12278073,"Sy2",,
2634128,"Sy1",,
4848098,"Sy1",,
8427654,"Sy2",,
10935332,"Sy2",,
12293410,"Sy2",,
8427656,"Sy1",,
12291350,"Sy1",,
10976096,"Sy2",,
12278256,"Sy2",,
10217359,"Sy1",,
12278292,"Sy2",,
2633001,"Sy1",,
12278302,"Sy1",,
12293579,"Sy2",,
10990681,"Sy2",,
10897766,"Sy2",,
11025080,"Sy2",,
11643840,"Sy2",,
11028681,"Sy2",,
12307719,"Sy2",,
12307799,"Sy2",,
11029506,"Sy2",,
12308002,"Sy2",,
11030100,"Sy2",,
12308733,"Sy2",,
12309594,"Sy2",,
12309651,"Sy2",,
8359801,"Sy1",,
12278458,"Sy2",,
11034179,"Sy2",,
8041126,"Sy2",,
4909249,"Sy1",,
12278503,"Sy2",,
11045040,"Sy2",,
12315637,"Sy2",,
1771597,"Sy2",,
12278568,"Sy2",,
11046583,"Sy2",,
12278586,"Sy2",,
12316077,"Sy2",,
11047719,"Sy2",,
12278616,"Sy2",,
12321256,"Sy2",,
1770354,"Sy1",,
11059478,"Sy2",,
12278726,"Sy2",,
12278775,"Sy2",,
8426338,"Sy2",,
5319433,"Sy2",,
505400,"Sy1",,
2647667,"Sy1",,
2648879,"Sy1",,
12278813,"Sy2",,
10549866,"Sy2",,
1770506,"Sy1",,
12329208,"Sy2",,
8268217,"Sy2",,
1305143,"Sy2",,
12278881,"Sy2",,
2647662,"Sy1",,
12278992,"Sy2",,
10937653,"Sy2",,
12279046,"Sy2",,
12279060,"Sy2",,
10937839,"Sy2",,
10937874,"Sy2",,
12279121,"Sy2",,
1769496,"Sy1",,
12329419,"Sy2",,
11066912,"Sy2",,
12329441,"Sy2",,
12279192,"Sy2",,
10938311,"Sy2",,
5399018,"Sy1",,
10938388,"Sy2",,
2665075,"Sy1",,
2665483,"Sy1",,
12279368,"Sy2",,
11067110,"Sy2",,
12336549,"Sy2",,
11067124,"Sy2",,
12279408,"Sy2",,
1241003,"Sy1",,
12329710,"Sy2",,
2664178,"Sy1",,
2664181,"Sy1",,
2664183,"Sy1",,
2664186,"Sy1",,
12329749,"Sy2",,
11067483,"Sy2",,
12279472,"Sy2",,
1769498,"Sy1",,
1790200,"Sy1",,
4753928,"Sy2",,
1792209,"Sy2",,
12329992,"Sy2",,
12279541,"Sy2",,
12279543,"Sy2",,
12330045,"Sy2",,
1788968,"Sy1",,
1790202,"Sy2",,
1242894,"Sy1",,
12330128,"Sy2",,
12330132,"Sy2",,
12279612,"Sy2",,
10939144,"Sy2",,
12330214,"Sy2",,
10939169,"Sy2",,
4495105,"Sy1",,
1242917,"Sy1",,
1787856,"Sy1",,
12330307,"Sy2",,
11068253,"Sy2",,
11068465,"Sy2",,
1788438,"Sy1",,
12279742,"Sy2",,
12330461,"Sy1",,
12330474,"Sy2",,
10939428,"Sy2",,
11068661,"Sy2",,
11068684,"Sy2",,
1242982,"Sy1",,
11068775,"Sy2",,
12330667,"Sy2",,
12330693,"Sy2",,
10939594,"Sy2",,
11068880,"Sy2",,
11068897,"Sy2",,
12330753,"Sy1",,
11068938,"Sy2",,
12330777,"Sy2",,
10584489,"Sy1",,
12279890,"Sy2",,
12279891,"Sy2",,
12330878,"Sy2",,
12330888,"Sy2",,
8358141,"Sy2",,
12330950,"Sy1",,
1788440,"Sy1",,
12279947,"Sy2",,
12279950,"Sy2",,
10940014,"Sy2",,
12280021,"Sy2",,
8434556,"Sy2",,
4121165,"Sy1",,
8265417,"Sy2",,
12331140,"Sy1",,
12331190,"Sy2",,
1787399,"Sy1",,
12331219,"Sy2",,
1788977,"Sy1",,
12280170,"Sy2",,
12280175,"Sy2",,
12280193,"Sy2",,
12331356,"Sy2",,
1256542,"Sy1",,
1256656,"Sy1",,
12331449,"Sy2",,
8268098,"Sy1",,
10940924,"Sy2",,
12331580,"Sy2",,
12331596,"Sy2",,
12331637,"Sy2",,
12280402,"Sy2",,
12331767,"Sy1",,
10941179,"Sy2",,
11572195,"Sy2",,
12280470,"Sy2",,
1257033,"Sy1",,
1257510,"Sy1",,
1781062,"Sy2",,
10941402,"Sy2",,
10941498,"Sy2",,
10605202,"Sy1",,
8427691,"Sy2",,
12280595,"Sy2",,
8427693,"Sy2",,
1790208,"Sy1",,
1790946,"Sy1",,
10941713,"Sy2",,
12280668,"Sy2",,
12332054,"Sy2",,
11070622,"Sy2",,
11070646,"Sy2",,
12332103,"Sy2",,
12332114,"Sy2",,
12280731,"Sy2",,
10942202,"Sy2",,
12332304,"Sy2",,
10564730,"Sy2","Sa/E",D
12332348,"Sy1",,
12332361,"Sy2",,
12332366,"Sy2",,
1788567,"Sy2","S...",D
12332521,"Sy1",,
12332575,"Sy2",,
12332610,"Sy2",,
10943400,"Sy2",,
504913,"Sy1",,
10943426,"Sy2",,
8268464,"Sy2",,
12281146,"Sy2",,
12281150,"Sy2",,
463380,"Sy1",,
12332756,"Sy1",,
12332787,"Sy2",,
642231,"Sy1",,
1800720,"Sy1",,
12281192,"Sy2",,
10943830,"Sy2",,
10943854,"Sy2",,
12332867,"Sy2",,
8268462,"Sy2",,
11071873,"Sy2",,
10944045,"Sy2",,
12332989,"Sy2",,
12333001,"Sy2",,
12281323,"Sy2",,
12333032,"Sy2",,
12333052,"Sy2",,
12281379,"Sy2",,
12333152,"Sy2",,
1797836,"Sy1",,
12333210,"Sy2",,
12333244,"Sy2",,
1804616,"Sy1",,
12333253,"Sy2",,
10944576,"Sy2",,
4536941,"Sy1",,
12281482,"Sy2",,
1807192,"Sy1","S",D
12333425,"Sy2",,
12333434,"Sy2",,
12333441,"Sy2",,
12281519,"Sy2",,
12333442,"Sy2",,
12333452,"Sy2",,
12281527,"Sy1",,
12333482,"Sy2",,
1810513,"Sy1","E",D
10944844,"Sy2",,
12333524,"Sy2",,
12333558,"Sy2",,
10945005,"Sy2",,
11072653,"Sy2",,
8427717,"Sy2",,
3784803,"Sy2",,
12333824,"Sy2",,
12333829,"Sy2",,
12333872,"Sy2",,
5319461,"Sy2",,
10605174,"Sy1",,
12334069,"Sy2",,
12334065,"Sy2",,
1808413,"Sy1",,
10584493,"Sy1",,
11073344,"Sy2",,
12281714,"Sy2",,
1311196,"Sy2",,
11073523,"Sy2",,
466636,"Sy1",,
10584496,"Sy1",,
11073781,"Sy2",,
12281794,"Sy2",,
1809120,"Sy1",,
1243893,"Sy1",,
611266,"Sy2",,
11074069,"Sy2",,
12334550,"Sy2",,
12281837,"Sy2",,
3946892,"Sy2",,
12281844,"Sy2",,
448580,"Sy2",,
11074261,"Sy2",,
10946035,"Sy2",,
12281868,"Sy2",,
8268259,"Sy2",,
11074479,"Sy2",,
12281891,"Sy2",,
10946168,"Sy2",,
4768993,"Sy2",,
12334833,"Sy2",,
8268304,"Sy2",,
10946413,"Sy2",,
12282000,"Sy2",,
10946626,"Sy2",,
12334953,"Sy2",,
1808400,"Sy2",,
8268442,"Sy2",,
12282119,"Sy2",,
12282123,"Sy2",,
663867,"Sy1",,
1806791,"Sy1",,
10947150,"Sy2",,
11075608,"Sy2",,
10947266,"Sy2",,
534275,"Sy1",,
1810545,"Sy2",,
10947383,"Sy2",,
12335437,"Sy1",,
11075937,"Sy2",,
12335506,"Sy2",,
12282257,"Sy2",,
10947532,"Sy2",,
1808658,"Sy2",,
12335613,"Sy2",,
8427740,"Sy2",,
12282336,"Sy2",,
12282337,"Sy2",,
12282367,"Sy2",,
12282380,"Sy2",,
12335892,"Sy2",,
11076999,"Sy2",,
10948064,"Sy2",,
10948074,"Sy2",,
11077136,"Sy2",,
1804544,"Sy2",,
11077194,"Sy2",,
11077246,"Sy2",,
1798204,"Sy1",,
4739049,"Sy2",,
1807220,"Sy1",,
1811286,"Sy1",,
1806277,"Sy1",,
10948322,"Sy2",,
12336229,"Sy2",,
1806486,"Sy1",,
12336287,"Sy2",,
12282575,"Sy2",,
1802434,"Sy1",,
1805918,"Sy1",,
11081347,"Sy2",,
12282601,"Sy2",,
12336407,"Sy2",,
1818922,"Sy1",,
12282697,"Sy2",,
1827909,"Sy1",,
10948970,"Sy2",,
10584365,"Sy1",,
8268512,"Sy1",,
448581,"Sy2",,
10949120,"Sy2",,
11079398,"Sy2",,
8424949,"Sy1",,
12336664,"Sy2",,
10949339,"Sy2",,
12336708,"Sy2",,
570400,"Sy1",,
1824632,"Sy1",,
10584324,"Sy2",,
12282900,"Sy2",,
10949690,"Sy2",,
12282903,"Sy2",,
1317991,"Sy1",,
1317706,"Sy2",,
1827585,"Sy1",,
1828669,"Sy1",,
12336928,"Sy2",,
12282977,"Sy2",,
12336980,"Sy2",,
12336992,"Sy2",,
1828094,"Sy1",,
8268514,"Sy1",,
12337013,"Sy2",,
12337031,"Sy1",,
12283025,"Sy2",,
12283028,"Sy2",,
12283031,"Sy2",,
10950138,"Sy2",,
11121874,"Sy1",,
12337101,"Sy2",,
1828095,"Sy1",,
12337202,"Sy2",,
11126851,"Sy2",,
1828674,"Sy1",,
1245187,"Sy1",,
1245184,"Sy1",,
1245214,"Sy1",,
12283167,"Sy2",,
1318647,"Sy1",,
12337590,"Sy2",,
590922,"Sy1",,
12283203,"Sy2",,
11135557,"Sy2",,
12283208,"Sy2",,
11136038,"Sy2",,
1820039,"Sy1",,
1829784,"Sy2",,
12337695,"Sy2",,
12337720,"Sy1",,
12283260,"Sy2",,
591290,"Sy1",,
533293,"Sy2",,
12283288,"Sy1",,
10605232,"Sy1",,
12337864,"Sy2",,
12283325,"Sy2",,
10951242,"Sy2",,
8268125,"Sy2",,
12283326,"Sy2",,
4909022,"Sy1",,
1319417,"Sy2",,
12337915,"Sy2",,
1319796,"Sy2",,
1319793,"Sy2",,
552320,"Sy2",,
12337956,"Sy2",,
12283379,"Sy2",,
10951476,"Sy2",,
1320174,"Sy2",,
1366228,"Sy2",,
1320089,"Sy1",,
1320172,"Sy2",,
12338005,"Sy2",,
12283437,"Sy2",,
12338042,"Sy2",,
10951704,"Sy2",,
1321135,"Sy2",,
1821504,"Sy2",,
1322263,"Sy1",,
10951920,"Sy2",,
10951921,"Sy2",,
1322677,"Sy1",,
1322678,"Sy1",,
1828682,"Sy1",,
12283554,"Sy2",,
12283557,"Sy2",,
10952134,"Sy2",,
10952232,"Sy2",,
12283600,"Sy2",,
1828684,"Sy1",,
1826576,"Sy1",,
12283618,"Sy1",,
12338291,"Sy2",,
4857635,"Sy2",,
1323616,"Sy1",,
12283738,"Sy2",,
11155067,"Sy2",,
4833700,"Sy2",,
1823411,"Sy2",,
10953066,"Sy2",,
10953057,"Sy2",,
12338444,"Sy2",,
4045652,"Sy1",,
12283813,"Sy2",,
1328289,"Sy1",,
1831762,"Sy2",,
10953863,"Sy2",,
11161702,"Sy2",,
11161875,"Sy2",,
12338597,"Sy2",,
12338600,"Sy1",,
12338662,"Sy2",,
11165082,"Sy2",,
1730980,"Sy2","1",D
12284097,"Sy2",,
12284098,"Sy2",,
1335273,"Sy1",,
1827245,"Sy1",,
10954406,"Sy2",,
1335725,"Sy1",,
10946317,"Sy2",,
1335996,"Sy2",,
1800109,"Sy2","SBc",D
12284174,"Sy2",,
1825488,"Sy1",,
12338820,"Sy2",,
1337898,"Sy1",,
10954604,"Sy2",,
12284225,"Sy2",,
12284245,"Sy2",,
12338900,"Sy2",,
1846541,"Sy1",,
12284261,"Sy2",,
1851947,"Sy1",,
8268433,"Sy2",,
1339772,"Sy1",,
12339150,"Sy2",,
12284334,"Sy2",,
4495304,"Sy1",,
12284347,"Sy2",,
2860345,"Sy1",,
12339245,"Sy2",,
11182194,"Sy2",,
1340216,"Sy2",,
8357518,"Sy2",,
2780268,"Sy1",,
1847466,"Sy1",,
7841244,"Sy1",,
12284413,"Sy1",,
11185203,"Sy2",,
1585393,"Sy1",,
1845939,"Sy1",,
1340212,"Sy2",,
11572202,"Sy2",,
12339382,"Sy2",,
12284526,"Sy2",,
12284563,"Sy2",,
1850125,"Sy2",,
11191085,"Sy2",,
10956090,"Sy1",,
10605170,"Sy1",,
10956157,"Sy2",,
3771048,"Sy2","Sb",D
10605176,"Sy1",,
10956309,"Sy2",,
12339621,"Sy2",,
1848425,"Sy2","S",D
11201525,"Sy2",,
12284942,"Sy2",,
12285004,"Sy1",,
8268043,"Sy2",,
10957308,"Sy2",,
1849066,"Sy2",,
8434726,"Sy2",,
12285156,"Sy2",,
12285158,"Sy2",,
11213459,"Sy2",,
10957786,"Sy2",,
12285182,"Sy2",,
12340030,"Sy2",,
12340035,"Sy2",,
11214213,"Sy2",,
7841279,"Sy2",,
1846547,"Sy1",,
12285310,"Sy2",,
1838693,"Sy1",,
12285359,"Sy2",,
12285420,"Sy2",,
2241025,"Sy2",,
1247168,"Sy1",,
4909028,"Sy1",,
533000,"Sy1",,
10958838,"Sy2",,
1849070,"Sy2",,
12285519,"Sy2",,
1247538,"Sy1",,
12285533,"Sy2",,
12285563,"Sy2",,
12285575,"Sy2",,
10959257,"Sy2",,
10959300,"Sy2",,
9531809,"Sy1",,
12285678,"Sy2",,
10959670,"Sy2",,
1849073,"Sy2",,
12285713,"Sy1",,
3769599,"Sy1",,
1352420,"Sy2",,
1826271,"Sy1",,
1356737,"Sy2","E/S...",D
12285840,"Sy1",,
12285889,"Sy2",,
12285906,"Sy2",,
1829793,"Sy2",,
1861908,"Sy1",,
4495149,"Sy1",,
10960646,"Sy2",,
1868102,"Sy1",,
12286016,"Sy2",,
10960826,"Sy2",,
1834017,"Sy1",,
2780760,"Sy1",,
1833756,"Sy1",,
1369813,"Sy1",,
12286181,"Sy2",,
1849056,"Sy2",,
10961373,"Sy2",,
536822,"Sy2",,
1372598,"Sy1",,
1370541,"Sy2",,
12286278,"Sy2",,
1866373,"Sy1",,
1094361,"Sy1",,
4741116,"Sy2","2",D
12286346,"Sy2",,
12286353,"Sy2",,
1847110,"Sy1",,
10961906,"Sy2",,
12286387,"Sy2",,
8268401,"Sy2",,
8267941,"Sy2",,
1865238,"Sy1",,
12286433,"Sy2",,
4495156,"Sy1",,
12286476,"Sy2",,
12286492,"Sy2",,
10962332,"Sy2",,
4495178,"Sy1",,
12286507,"Sy2",,
10958545,"Sy2",,
12286582,"Sy2",,
11572203,"Sy2",,
10962753,"Sy2",,
10963012,"Sy2",,
8417013,"Sy2",,
10963115,"Sy2",,
10960350,"Sy2",,
1374691,"Sy1",,
1870452,"Sy1",,
10963523,"Sy2",,
12286859,"Sy2",,
1868440,"Sy1",,
8436122,"Sy2",,
1868134,"Sy1",,
12286916,"Sy2",,
8443923,"Sy1",,
4124020,"Sy1",,
12287004,"Sy2",,
10583650,"Sy1",,
10584302,"Sy1",,
10964144,"Sy2",,
10584364,"Sy1",,
10584415,"Sy1",,
10584412,"Sy1",,
10584439,"Sy1",,
10584450,"Sy1",,
10584441,"Sy1",,
10584447,"Sy1",,
10584480,"Sy1",,
10584487,"Sy1",,
10584491,"Sy1",,
10584499,"Sy1",,
10584510,"Sy1",,
10584512,"Sy1",,
10584516,"Sy1",,
10584520,"Sy1",,
10584529,"Sy1",,
10584532,"Sy1",,
10584533,"Sy1",,
10584537,"Sy1",,
10584544,"Sy1",,
10584548,"Sy1",,
10584564,"Sy1",,
10584573,"Sy1",,
10584590,"Sy1",,
1864737,"Sy1",,
4124123,"Sy1",,
8268042,"Sy1",,
12287180,"Sy2",,
12287194,"Sy2",,
1866382,"Sy1",,
1866886,"Sy1",,
10964996,"Sy2",,
12287280,"Sy2",,
10965240,"Sy2",,
1868873,"Sy1",,
1857521,"Sy1",,
8268491,"Sy2",,
569537,"Sy1",,
1880568,"Sy1",,
4909035,"Sy1",,
9080892,"Sy1",,
1884393,"Sy1",,
10966177,"Sy2",,
663914,"Sy1",,
4124344,"Sy1",,
1887404,"Sy1",,
11279057,"Sy1",,
1880383,"Sy1",,
1886229,"Sy1",,
8424982,"Sy2",,
1386010,"Sy1",,
4909037,"Sy1",,
1388538,"Sy1",,
1876754,"Sy2",,
1386004,"Sy1",,
1391792,"Sy1",,
4849397,"Sy2",,
12287868,"Sy2",,
10966995,"Sy2",,
1888469,"Sy2",,
503396,"Sy1",,
6296978,"Sy1",,
1367243,"Sy2",,
1367276,"Sy2",,
1367275,"Sy2",,
8427877,"Sy2",,
4124468,"Sy1",,
1367767,"Sy2",,
2000751,"Sy1","Sa",D
1673655,"Sy1",,
1877837,"Sy1",,
1287401,"Sy1",,
1376964,"Sy1",,
1369363,"Sy2",,
1369172,"Sy1",,
1502503,"Sy2","Sb",D
3451748,"Sy1","-1.0",D
1369371,"Sy2",,
7841411,"Sy1",,
1369180,"Sy1",,
12287991,"Sy2",,
8268394,"Sy2",,
1369205,"Sy1",,
12287996,"Sy2",,
1319501,"Sy2","S",C
1886711,"Sy1",,
1370909,"Sy1",,
12288074,"Sy1",,
12288091,"Sy2",,
1371083,"Sy1",,
1371113,"Sy1",,
4495192,"Sy1",,
1372025,"Sy1",,
609877,"Sy1",,
1829785,"Sy2",,
1886760,"Sy2",,
12288166,"Sy2",,
1373783,"Sy2",,
8427888,"Sy2",,
1889154,"Sy1",,
549769,"Sy1",,
663901,"Sy1",,
1375395,"Sy1",,
1375391,"Sy1",,
1375399,"Sy1",,
10967913,"Sy2",,
1376172,"Sy2",,
1375992,"Sy1",,
1376957,"Sy1",,
1376952,"Sy1",,
1377170,"Sy1",,
1377172,"Sy2",,
1377181,"Sy2",,
1377175,"Sy2",,
1377176,"Sy2",,
550341,"Sy1",,
4132435,"Sy1",,
1385123,"Sy2",,
1386137,"Sy2",,
1386027,"Sy1",,
2106164,"Sy1",,
1386811,"Sy2",,
1387925,"Sy1",,
1387948,"Sy2",,
4124624,"Sy1",,
1385469,"Sy1",,
1880861,"Sy1",,
1387297,"Sy1",,
8265521,"Sy2",,
1876847,"Sy1",,
1389813,"Sy2",,
1389806,"Sy2","Irr",D
1389669,"Sy1",,
1389804,"Sy1",,
569127,"Sy1",,
1393012,"Sy2",,
5319167,"Sy2",,
5319820,"Sy2",,
4109002,"Sy2",,
5319829,"Sy2",,
4108488,"Sy2",,
5319176,"Sy2",,
5319845,"Sy2",,
5319836,"Sy2",,
10224824,"Sy2",,
642506,"Sy2",,
5319875,"Sy2",,
5319885,"Sy2",,
5319886,"Sy2",,
5319192,"Sy2",,
5319209,"Sy2",,
1019330,"Sy2",,
5319228,"Sy2",,
1044055,"Sy2",,
5319234,"Sy2",,
1061332,"Sy2",,
579580,"Sy2",,
5319274,"Sy2",,
5319277,"Sy2",,
5319295,"Sy2",,
5319317,"Sy2",,
5319304,"Sy2",,
5319331,"Sy2",,
