OType,ra,dec,rvz_redshift,rvz_radvel
Sy2,114.271154,32.675908,0.53172,120606.8206
Sy2,118.374742,23.158535,0.33586,84464.68217
Sy1,60.04860146,10.92017372,0.182,49665.6744
Sy1,126.4067568,46.99757243,0.592,130152.8985
Sy1,130.3570833,50.54305556,0.36,89382.25446
Sy2,222.407168,18.69988528,0.03214,9480.567298
Sy1,163.7755158,67.15503647,0.03,8858.926048
Sy1,239.347111,55.95991983,0.14,39058.01897
Sy1,259.0841667,56.08611111,0.28,72539.23029
Sy1,208.5170833,62.47333333,0.27,70321.40438
Sy1,142.88,57.71972222,0.12,33830.37674
Sy1,239.5645833,53.66083333,0.31,79040.30749
Sy1,223.4283333,60.36666667,0.4,97229.98638
Sy1,239.1858333,53.89944444,0.28,72539.23029
Sy1,242.56625,51.22222222,0.14,39058.01897
Sy1,200.4841667,67.35083333,0.42,101017.456
Sy1,238.9295833,53.15833333,0.18,49171.77751
Sy1,209.285,65.67944444,0.24,63512.14747
Sy1,242.9683333,51.3075,0.34,85317.95664
Sy1,139.5995833,59.06305556,0.18,49171.77751
Sy1,350.6242147,-0.924103921,0.19,51630.16505
Sy1,357.0089553,-0.943965771,0.07966,22933.05552
Sy1,164.001654,16.94061668,0.08481,24350.79687
Sy1,250.9277963,40.68034776,0.11,31173.25814
Sy1,62.94543311,13.40464631,0.277,71876.57765
Sy1,355.2348522,1.144447247,0.08,23026.89485
Sy2,187.7338303,15.8700642,0.18768,51062.28717
Sy1,72.42027043,-64.60589922,0.059984831,17444.56027
Sy1,116.1103021,35.38209764,0.13,36458.57597
Sy1,25.179181,0.315048,0.08401,24131.0775
Sy1,135.4933524,60.15170559,0.01113,3318.122515
Sy1,197.7548833,63.72288489,0.21,56464.29924
Sy2,133.4866103,36.41551248,0.26044,68177.03986
Sy1,158.970179,-1.172916,0.12,33830.37674
Sy1,134.647,49.489546,0.11,31173.25814
Sy1,194.8312284,-2.189414199,0.08,23026.89485
Sy1,250.7250848,42.14145067,0.08,23026.89485
Sy1,349.5653292,0.261185282,0.02979,8797.850093
Sy1,197.7243983,64.12767107,0.17,46685.56619
Sy1,158.75707,-0.831223,0.11,31173.25814
Sy1,137.463903,51.094123,0.06,17448.83585
Sy1,32.33360245,0.725853435,0.11,31173.25814
Sy1,217.2733333,1.014444444,0.3,76898.43718
Sy1,152.1648018,0.420919748,0.09487,27097.71938
Sy1,215.8891872,3.249471283,0.13,36458.57597
Sy1,69.073625,-47.23577778,0.361,89582.97737
Sy1,196.4630126,26.5305414,0.198,53576.98036
Sy2,173.5529131,58.26213728,0.12207,34376.78229
Sy1,174.1599198,42.7647355,0.07103,20539.76978
Sy1,51.84167083,-0.15925,0.18113,49450.96592
Sy1,52.2941,0.092747222,0.25116,66072.7256
Sy2,52.46830533,-0.902187321,0.14571,40529.4688
Sy1,246.1851653,31.99150019,0.24292,64185.296
Sy1,211.2673016,50.68973332,0.19799,53574.55783
Sy1,157.7597326,25.60160907,0.11766,33211.20863
Sy1,218.0527327,3.683985933,0.05,14615.32792
Sy1,147.194419,12.644538,0.1877,51067.18903
Sy1,190.9625371,27.05965923,0.67183,141799.7151
Sy1,8.51834111,-0.553614716,0.26397,68971.59934
Sy1,184.751826,32.17184523,0.71031,147038.2083
Sy1,250.897306,42.314982,0.07,20252.65848
Sy1,359.0327244,-0.131764938,0.41511,100099.6471
Sy1,198.5500355,1.128079699,0.05,14615.32792
Sy1,346.1128781,-10.38849333,0.10603,30110.32814
Sy1,212.8576505,25.43001535,0.06808,19716.62271
Sy1,207.5062037,29.26933101,0.07768,22385.90214
Sy1,228.3210404,6.019866688,0.17609,48202.99277
Sy1,57.997504,0.44356,0.22137,59163.90502
Sy1,244.291341,10.30331992,0.14714,40896.52008
Sy1,126.8783328,12.90635834,0.09496,27122.16026
Sy1,171.8312371,4.19923997,0.07456,21521.37348
Sy1,249.1269564,16.92453192,0.08805,25238.73565
Sy1,238.768645,2.38504514,0.13,36458.57597
Sy1,339.5472113,14.56207072,0.15643,43266.92351
Sy1,233.2364031,12.93596603,0.1992,53867.48482
Sy1,153.935694,17.08437264,0.61513,133640.0851
Sy1,135.6956346,60.17963573,0.49806,114974.0384
Sy1,198.9366034,20.43243644,0.58855,129624.605
Sy1,155.3289981,17.51364341,0.58168,128566.2176
Sy1,209.925277,1.041751,0.05445,15879.91053
Sy1,190.9364199,9.654515521,0.11696,33025.67939
Sy1,187.9810875,30.23325267,0.21485,57620.12618
Sy1,127.0443066,19.86042708,0.47806,111519.7195
Sy1,116.6772242,26.99716282,0.67102,141686.9082
Sy1,195.2275842,-0.698087086,0.08213,23613.99551
Sy1,196.9453282,2.967646687,0.05018,14666.59394
Sy1,221.3258352,60.17024884,0.05,14615.32792
Sy1,46.60291667,0.359722222,0.2,54060.93505
Sy1,50.24833333,-7.195833333,0.32,81157.35152
Sy1,219.464333,0.696413,0.13027,36529.1379
Sy1,149.3116578,15.41552553,0.61155,133106.5122
Sy1,128.9696112,53.28034394,0.7496,152151.4513
Sy1,157.6607675,-1.256409131,0.07,20252.65848
Sy1,160.743568,-1.144989,0.14,39058.01897
Sy1,254.3124534,39.6862084,0.11,31173.25814
Sy1,132.750336,50.399258,0.19,51630.16505
Sy1,129.5594772,54.67210285,0.769,154592.0466
Sy2,159.5541667,46.27194444,,
Sy2,148.2325583,2.535425,0.184,50158.45996
Sy1,21.30482267,0.326396639,0.072123229,20844.16274
Sy1,129.876462,53.819548,0.7533,152621.1387
Sy1,166.3124621,17.3347385,0.56431,125851.7922
Sy1,122.1695225,10.79391941,0.71416,147549.5765
Sy1,176.7912526,25.29575485,0.56299,125643.2397
Sy1,183.0608011,27.79908131,0.51472,117789.9202
Sy1,179.8007643,28.62106007,0.21488,57627.25577
Sy1,138.5572052,60.92920488,0.60381,131945.2428
Sy1,146.3104336,24.77743554,0.41843,100723.3575
Sy1,239.1423089,10.93798728,0.44885,106325.9404
Sy1,167.9884405,33.0684169,0.15004,41639.10365
Sy1,40.40081462,-0.173466195,0.39898,97034.42354
Sy1,199.4091227,6.38658159,0.48947,113500.3884
Sy1,184.1403046,21.91725836,0.52194,118993.1728
Sy1,341.8259359,12.71619548,0.17271,47362.0894
Sy1,221.056045,1.547246,0.11881,33515.69866
Sy1,15.72884182,0.307427567,0.48565,112840.2391
Sy1,42.34381014,-0.97927502,0.26387,68949.13513
Sy1,322.6563838,0.116608261,0.56304,125651.1453
Sy1,136.2620669,-0.670214557,0.7756,155410.0266
Sy2,127.892546,29.044292,0.56814,126455.0815
Sy2,132.3669349,5.77488374,0.30523,78021.74729
Sy1,155.614832,-1.194346,0.15,41628.87738
Sy2,138.141055,38.903801,0.63522,136593.225
Sy2,153.506616,43.262075,0.51076,117125.6023
Sy2,156.5327113,52.3441332,0.44647,105894.8174
Sy2,140.598554,2.154116,0.54527,122811.9963
Sy2,156.6684895,-0.701805815,0.36479,90341.58182
Sy2,160.431288,30.537278,0.56069,125279.0783
Sy2,163.4570221,38.86662785,0.4666,109503.3485
Sy2,164.144374,35.980007,0.57318,127244.838
Sy2,160.735797,4.552806,0.15541,43007.85966
Sy2,167.1498184,7.433328552,0.2176,58272.66023
Sy2,167.4083175,26.99973812,0.32748,82724.81911
Sy2,178.225763,41.947978,0.445,105627.9302
Sy2,188.1323442,40.52365801,0.43646,104068.2549
Sy2,189.474026,33.43396,0.50961,116932.0997
Sy2,193.806472,34.513161,0.60011,131386.3807
Sy2,198.3461237,45.89301035,0.55923,125047.4033
Sy2,210.5780958,3.745328226,0.25245,66366.59208
Sy2,213.3290107,41.94967787,0.53348,120895.242
Sy2,199.776652,52.419953,0.49492,114437.0892
Sy2,234.93227,51.705844,0.58497,129074.1381
Sy2,235.684299,29.724049,0.45641,107687.3874
Sy2,236.8680374,49.20078748,0.21268,57103.772
Sy2,235.802858,35.648183,0.43267,103371.0312
Sy2,244.646977,19.230438,0.52122,118873.64
Sy2,245.2466151,29.40428016,0.53893,121784.5819
Sy2,249.439924,30.731456,0.50766,116603.3865
Sy2,250.964156,37.955928,0.58211,128632.7139
Sy2,255.466636,38.983711,0.59585,130739.9237
Sy2,259.122443,30.237924,0.48617,112930.2774
Sy2,319.427697,0.952212,0.48538,112793.4667
Sy2,323.5025251,-7.828528212,0.08863,25397.36208
Sy2,323.6917355,-0.451984311,0.30606,78199.38815
Sy1,194.2745731,63.67720563,0.17,46685.56619
Sy2,9.234595,0.711351,0.5928,130275.0961
Sy2,19.961338,0.126844,0.6331,136284.8595
Sy2,15.952429,0.659726,0.3144,79974.85079
Sy2,27.38552797,-0.801010875,0.5669,126260.058
Sy2,29.558026,-0.885109,0.545,122768.3982
Sy2,29.964766,0.085801,0.4282,102544.6967
Sy2,39.797274,0.066593,0.4318,103210.5422
Sy2,35.84417016,0.173604253,0.27,70321.40438
Sy2,48.704553,-1.083948,0.5578,124820.1026
Sy2,51.802299,-1.252785,0.2381,63072.92621
Sy2,55.08084171,0.425191102,0.3528,87930.07522
Sy2,56.51055022,-0.016296568,0.3081,78635.27008
Sy2,56.77839,-6.930135,0.3916,95612.45028
Sy2,216.7191575,1.151522665,0.28985,74698.79703
Sy2,329.627679,0.619258,0.45935,108213.568
Sy2,237.7855932,52.95707445,0.0482,14102.13706
Sy1,196.8908333,-1.051666667,0.19,51630.16505
Sy1,201.4483333,0.535277778,0.3,76898.43718
Sy1,30.82546538,0.303972461,0.042893007,12583.46245
Sy1,70.59466667,-10.86463889,0.278999681,72318.5315
Sy1,46.87166667,-0.806944444,0.07,20252.65848
Sy2,180.0549086,31.8299878,0.02582,7640.742049
Sy1,148.6923865,0.042063699,0.1,28487.06614
Sy1,152.342804,0.013387,0.09,25771.65639
Sy1,38.167928,0.659438,0.18,49171.77751
Sy1,75.13458333,-36.07277778,,
Sy2,52.96641667,-27.89088889,2.94,263505.879
Sy1,250.6479896,42.39713144,0.15113,41917.59473
Sy1,246.6246109,44.08459897,0.09047,25899.93699
Sy1,252.9251616,37.94678641,0.13,36458.57597
Sy1,18.747954,0.245757,0.04274,12539.5527
Sy2,10.79468453,-9.438502318,0.09636,27502.04629
Sy1,0.822374,0.789815,0.1,28487.06614
Sy1,214.710967,5.085223,0.11,31173.25814
Sy1,1.562015,0.756465,0.12,33830.37674
Sy1,1.912369,0.815694,0.09,25771.65639
Sy1,251.8132505,39.69380641,0.1,28487.06614
Sy1,156.5544835,0.426526542,0.06,17448.83585
Sy1,132.7623939,51.4118045,0.406,98375.61273
Sy1,1.569981,-0.970756,0.1,28487.06614
Sy1,165.5974337,22.65574985,0.45289,107054.9967
Sy1,273.3904167,45.52166667,0.093,26589.35536
Sy1,231.1936267,3.028365045,0.09,25771.65639
Sy1,243.168588,50.564038,0.06,17448.83585
Sy2,227.0945458,1.798611111,0.005,1495.214931
Sy1,207.982917,3.423413407,0.13,36458.57597
Sy1,230.595995,2.758174615,0.05,14615.32792
Sy1,262.6029167,62.72027778,0.12,33830.37674
Sy1,214.603261,3.346092,0.13,36458.57597
Sy2,70.22900371,-8.372812978,0.015064,4482.062323
Sy2,147.7353269,-4.997723713,0.022028573,6531.278916
Sy1,5.306772,-0.073342,0.06,17448.83585
Sy2,142.5427542,7.902527778,0.006770924,2023
Sy2,161.204048,38.18107657,0.0257,7605.693077
Sy1,139.805004,55.46528405,0.04894,14313.23232
Sy1,208.88125,2.177777778,0.22,58840.4744
Sy1,256.0833642,60.72792533,0.09745,27797.41749
Sy1,257.0891667,61.37416667,0.24,63512.14747
Sy2,192.0954512,8.487407653,0.003371345,1009
Sy1,174.7571237,-37.73861379,0.009755297,2910.3
Sy2,194.1503439,-6.817929106,0.004835025,1446
Sy2,201.8848547,-27.8720924,0.033987,10015.99537
Sy2,213.2136083,35.71074167,0.028330473,8373
Sy2,224.6697223,38.4591229,0.13671,38205.96593
Sy1,221.2372089,-23.79436842,0.011204,3340.059451
Sy1,211.3975,3.430833333,0.11,31173.25814
Sy1,212.8091667,3.208333333,0.22,58840.4744
Sy1,211.3850368,4.013160656,0.18,49171.77751
Sy2,318.1028546,11.40866743,0.016785,4989.79106
Sy1,213.042256,3.943375,0.2,54060.93505
Sy1,339.1937424,-12.5452464,0.02399,7105.777011
Sy2,343.7536127,-39.66132607,0.005820957,1740
Sy2,204.8460316,51.05104567,0.01532727,4559.78967
Sy1,230.922032,2.856088,0.12,33830.37674
Sy1,218.2279167,4.199722222,0.17,46685.56619
Sy1,217.9775,3.980833333,0.22,58840.4744
Sy1,218.8641667,3.514166667,0.22,58840.4744
Sy1,128.310086,27.05876371,0.06598,19129.08384
Sy1,221.5895833,-0.088055556,0.5,115304.7915
Sy1,223.6054167,2.995277778,0.25,65808.10054
Sy1,218.7876507,23.18548841,0.10117,28802.85718
Sy2,180.0371888,6.890887362,0.12501,35150.70946
Sy1,236.2483875,57.79084702,0.07,20252.65848
Sy1,216.8898112,4.46009868,0.05619,16372.77477
Sy1,148.9159444,45.53805666,0.25927,67912.97202
Sy1,250.6820833,45.71166667,,
Sy1,244.7383333,52.15,0.32,81157.35152
Sy1,241.8216667,53.63222222,0.35,87362.01832
Sy1,242.47,53.34638889,0.34,85317.95664
Sy1,254.6184581,24.96833984,0.19137,51964.80847
Sy2,151.8882425,0.786425409,0.09507,27152.02923
Sy1,129.2508333,64.655,0.271,70544.3442
Sy1,2.077395,0.646339,0.11,31173.25814
Sy1,232.122513,3.507695043,0.32565,82342.59935
Sy2,230.949652,28.91768665,0.08699,24948.57679
Sy1,243.7229167,52.95694444,0.44,104716.6785
Sy1,150.634453,-0.834512,0.09,25771.65639
Sy1,244.138937,51.961608,0.18,49171.77751
Sy1,171.742012,2.333019,0.02112,6264.769441
Sy2,239.0579953,66.3482121,0.233151296,61924.43446
Sy1,16.7057125,1.056261111,0.25367,66644.11081
Sy1,204.8659358,66.48356851,0.13614,38058.03088
Sy1,211.098253,4.717905,0.02973,8780.397399
Sy1,239.1845417,54.05802778,0.06,17448.83585
Sy1,180.56625,68.58111111,0.27,70321.40438
Sy1,173.6783333,67.96027778,0.24,63512.14747
Sy1,248.3854167,45.39916667,0.22,58840.4744
Sy1,199.3404167,66.53888889,0.1,28487.06614
Sy1,167.3904167,67.44333333,0.34,85317.95664
Sy1,173.675,67.71666667,0.25,65808.10054
Sy1,174.4295833,68.07166667,0.28,72539.23029
Sy1,224.2522638,60.16336957,0.09,25771.65639
Sy1,247.5608333,45.35166667,0.16,44171.33078
Sy1,245.9655617,1.11598532,0.05,14615.32792
Sy1,43.996944,-6.767743,0.06693,19395.03702
Sy1,245.9438576,16.22410442,0.11872,33491.88281
Sy1,220.8712824,58.92862933,0.03,8858.926048
Sy1,131.7933333,56.90222222,0.23,61189.68192
Sy1,197.1279167,64.81527778,0.7,145657.5182
Sy1,189.4558333,66.93333333,0.21,56464.29924
Sy1,139.0520833,60.56666667,0.23,61189.68192
Sy1,139.5308333,60.71888889,0.24,63512.14747
Sy1,142.3483333,59.47027778,0.74,150923.4253
Sy1,151.1730753,40.61307756,0.49989,115286.0577
Sy1,214.416513,5.159264,0.05,14615.32792
Sy1,143.9,59.28611111,0.1,28487.06614
Sy1,142.2466667,56.21361111,0.27,70321.40438
Sy2,146.9982125,21.95275278,0.02481,7345.612044
Sy2,247.7642078,39.83849144,0.03054,9015.917951
Sy1,128.7733333,52.54694444,0.79,157173.3681
Sy1,128.9591667,52.71305556,0.36,89382.25446
Sy1,122.95875,47.27083333,0.51,116997.7517
Sy1,132.3833333,53.46416667,0.67,141544.7038
Sy1,133.5745833,52.36694444,0.22,58840.4744
Sy1,125.0475,47.69527778,0.37,91378.91704
Sy1,126.1679167,48.41555556,0.37,91378.91704
Sy1,132.6583333,54.48055556,0.35,87362.01832
Sy1,145.6795833,55.54027778,0.42,101017.456
Sy1,138.6083333,53.07611111,0.13,36458.57597
Sy1,139.1608333,54.04388889,0.39,95302.53064
Sy2,208.868268,25.07354943,0.02954,8725.123429
Sy1,132.0104167,51.22944444,0.3,76898.43718
Sy1,132.3120833,51.2875,0.34,85317.95664
Sy1,128.8333333,46.43722222,0.36,89382.25446
Sy1,150.8550991,24.64418994,0.18491,50382.30996
Sy2,188.0631049,10.35532931,0.16588,45653.10691
Sy1,208.634514,58.39606004,0.06075,17660.1511
Sy2,247.2743383,32.003764,0.17489,47904.81257
Sy1,159.107091,-0.817814,0.08,23026.89485
Sy1,212.5847616,45.27098661,0.18817,51182.35085
Sy1,18.48951,-1.091591,0.10707,30389.22181
Sy2,231.2677266,36.79618648,0.19471,52778.48549
Sy2,125.2948038,3.299513056,0.45133,106773.8917
Sy2,210.4296968,32.21711001,0.13672,38208.56045
Sy1,146.1583783,31.24583341,0.24098,63738.31893
Sy1,45.06625,1.068333333,0.23,61189.68192
Sy1,46.7225,1.039444444,0.27,70321.40438
Sy1,46.79416667,0.7175,0.13,36458.57597
Sy1,46.84125,0.462222222,0.24,63512.14747
Sy1,45.4149125,-8.112586111,0.4314,103136.6989
Sy1,47.75158333,-8.25125,0.03,8858.926048
Sy1,46.77333333,0.755,0.18,49171.77751
Sy2,246.2487246,33.38146583,0.50375,115941.9925
Sy2,128.7932654,7.658334722,0.39996,97222.32167
Sy1,50.33375,0.960833333,0.13,36458.57597
Sy1,50.27541667,0.195555556,0.3,76898.43718
Sy1,50.42916667,1.150277778,0.23,61189.68192
Sy1,48.32,-0.202222222,0.12,33830.37674
Sy1,48.56333333,-0.033611111,0.13,36458.57597
Sy1,49.735,-0.819722222,0.27,70321.40438
Sy1,49.79125,0.319166667,0.14,39058.01897
Sy1,328.3502206,-0.699227211,0.198,53576.98036
Sy1,48.54875,-7.762222222,0.26,68077.77412
Sy1,52.63007215,-0.979665332,0.05,14615.32792
Sy1,51.79,-5.980833333,0.43,102877.9728
Sy1,51.62291667,-7.954444444,0.24,63512.14747
Sy2,190.4010982,23.42514672,0.02878,8503.919594
Sy1,50.78041667,0.891944444,0.22,58840.4744
Sy1,53.24083333,0.516666667,0.19,51630.16505
Sy1,51.66666667,-0.3875,0.24,63512.14747
Sy1,52.53875,-1.193611111,0.22,58840.4744
Sy1,51.95541667,-0.312222222,0.28,72539.23029
Sy1,52.21125,-0.953333333,0.22,58840.4744
Sy1,51.34208333,-7.842777778,0.19,51630.16505
Sy1,356.404767,1.127414,0.16,44171.33078
Sy1,52.05458333,1.138055556,0.2,54060.93505
Sy1,172.3808333,0.649166667,0.19,51630.16505
Sy1,213.435453,3.452289,0.18,49171.77751
Sy2,128.8694328,43.52552511,0.12133,34181.59113
Sy2,219.3143053,58.34041116,0.1606,44322.97876
Sy2,175.8140322,63.18559276,0.06213,18048.53499
Sy2,176.7290509,54.70686721,0.06438,18680.55822
Sy1,54.16291667,1.056944444,0.16,44171.33078
Sy1,56.17625,1.165277778,0.16,44171.33078
Sy1,151.9271763,42.86868274,0.07182,20759.76873
Sy1,54.18541667,0.424722222,0.19,51630.16505
Sy1,54.32875,0.295,0.23,61189.68192
Sy1,55.75708333,-0.823611111,0.12,33830.37674
Sy1,56.21666667,-0.650833333,0.13,36458.57597
Sy1,230.5615657,28.08656412,0.07232,20898.91321
Sy1,158.7137374,18.3662195,0.18124,49478.12459
Sy1,55.985,1.127222222,0.13,36458.57597
Sy1,55.09833333,-0.410833333,0.25,65808.10054
Sy2,114.7937089,33.56487383,0.44628,105860.3478
Sy1,56.28,1.151111111,0.18,49171.77751
Sy2,197.1849425,45.74937778,0.609,132725.0863
Sy2,216.4363542,33.56856944,0.1936,52508.41284
Sy2,140.4686642,51.89673917,0.58712,129405.0032
Sy1,260.7586403,65.80080432,0.17,46685.56619
Sy2,137.3895715,42.89624503,0.67002,141547.4937
Sy2,252.2920156,38.93897548,0.02908,8591.257533
Sy1,48.36042647,5.004539622,0.147,40860.6107
Sy1,227.436717,2.873745,0.09,25771.65639
Sy2,156.1798254,11.08921426,0.047681,13953.9878
Sy1,136.6328054,16.76994047,0.411,99324.13537
Sy1,254.34875,39.07138889,0.22,58840.4744
Sy1,136.5647492,46.6052845,0.0847,24320.59662
Sy1,198.3288604,50.66702949,0.16817,46227.56187
Sy1,221.7793862,29.34042517,0.10782,30590.1516
Sy2,135.8352463,52.56003602,0.31494,80089.21463
Sy1,28.22769281,0.362591852,0.130283464,36532.65612
Sy1,135.0652431,60.78426447,0.0816,23468.03435
Sy1,204.78875,0.591111111,0.28,72539.23029
Sy1,263.7341741,56.44027283,0.07,20252.65848
Sy2,130.6687054,0.896630125,0.09711,27705.32066
Sy1,133.645985,7.340034869,0.65436,139342.9433
Sy1,133.4507913,6.913120379,0.22349,59663.39989
Sy2,133.3476232,9.462298664,0.11569,32688.71393
Sy2,133.309266,2.248288,0.45949,108238.5788
Sy1,175.7585321,32.8800909,0.21211,56967.92803
Sy1,136.31868,57.282003,0.17339,47531.52175
Sy1,50.53291667,-52.09305556,0.416,100267.0861
Sy1,131.9356471,44.43629289,0.466,109397.0263
Sy2,240.7528555,25.44398628,0.08526,24474.30628
Sy2,274.8958434,-63.76338683,0.0627,18208.78954
Sy1,276.4899583,-7.173055556,0.037,10887.24837
Sy2,42.24728295,26.5109891,0.05806,16901.45903
Sy2,61.81861303,3.707170503,0.089,25498.50319
Sy1,13.30115833,-1.106866667,0.33701,84702.11783
Sy2,304.6604167,40.68333333,0.014,4167.71759
Sy2,222.4736903,44.69730182,0.66525,140880.2479
Sy1,244.2428408,64.64500964,0.171,46935.44515
Sy1,249.0633333,72.08694444,0.187,50895.55812
Sy1,249.6558333,70.67305556,0.369,91180.3044
Sy1,254.2241667,71.17611111,0.259,67851.98263
Sy1,255.7258333,72.37916667,0.271,70544.3442
Sy1,259.7645833,69.49416667,0.283,73199.58225
Sy1,260.4383333,73.62611111,0.519,118504.4414
Sy1,135.1300689,45.43749417,0.461,108508.0748
Sy1,248.7433333,70.16111111,0.234,62121.86441
Sy2,273.9366667,48.41472222,0.176222934,48236
Sy2,124.9072,21.1146,0.01848,5488.982084
Sy1,40.22791667,40.10166667,0.528,119995.231
Sy1,45.08333333,38.91583333,0.19,51630.16505
Sy1,84.77291667,-28.55444444,1.15,193152.1884
Sy1,119.3866667,65.96777778,0.383,93939.75076
Sy1,125.8733333,49.17194444,0.31,79040.30749
Sy2,47.553441,-1.139637,0.303,77543.61978
Sy2,47.33958333,-8.073055556,0.121,34094.49541
Sy2,46.37458333,1.121388889,0.154,42649.25703
Sy2,46.46166667,-7.273333333,0.138,38540.42274
Sy2,47.14708333,-0.617777778,0.119,33565.96886
Sy2,46.45125,-6.530277778,0.087,24951.31568
Sy2,50.02833333,-7.751666667,0.126,35410.75635
Sy2,50.88375,-7.059722222,0.157,43411.5663
Sy1,52.40458333,-7.314444444,0.19,51630.16505
Sy2,49.863421,0.004045,0.385,94330.26232
Sy2,52.51539583,-0.801752778,0.135,37761.88146
Sy2,52.84666667,-0.991666667,0.431,103062.8207
Sy2,55.542125,0.654083333,0.56,125169.6376
Sy1,52.91522393,-1.193183906,0.11127,31512.32079
Sy2,54.5125,-5.012777778,1.192,196502.3696
Sy1,54.43166667,-5.061944444,1.202,197278.3515
Sy1,54.48458333,-4.918888889,1.862,234556.6789
Sy1,60.67583333,2.001944444,0.151,41884.39791
Sy2,65.9525,32.75611111,0.307,78400.36444
Sy2,60.45732083,-4.540277778,0.127,35673.14319
Sy1,64.33251743,3.78143577,0.0812,23357.82019
Sy1,83.47427089,70.6984634,0.052,15184.40865
Sy1,84.9875,-28.85222222,0.9,169730.6541
Sy1,84.91125,-28.80222222,1.62,223552.0689
Sy2,122.3516667,45.87,0.144,40089.7826
Sy2,128.23625,47.6925,0.245,64663.42358
Sy2,129.085,47.06555556,0.423,101577.9161
Sy2,130.4145833,51.35055556,0.164,45180.4004
Sy2,127.1423349,49.40645163,0.153,42394.58755
Sy2,137.8683333,56.6725,0.104,29565.04122
Sy2,139.3066683,54.26848436,0.125,35148.08128
Sy2,143.7258333,60.835,0.114,32239.58597
Sy2,140.0269996,54.2003509,0.127,35673.14319
Sy2,158.06125,57.87944444,2.264,248342.2643
Sy2,158.9016667,57.81944444,0.381,93548.31947
Sy2,158.9008333,57.89472222,1.212,198046.2144
Sy1,163.226875,57.39511111,0.761,153592.2079
Sy2,164.5376155,61.09083982,0.343,85933.6918
Sy1,163.3527917,57.47191667,1.518,218108.7454
Sy1,163.2991667,57.38527778,1.544,219547.5367
Sy2,179.5466667,66.53444444,0.113,31973.4396
Sy2,178.44,46.33944444,0.59,129846.902
Sy2,184.1554167,67.41166667,0.362,89783.46479
Sy2,203.3531156,64.74322645,0.218,58367.40392
Sy2,212.7829167,52.21111111,0.451,106714.3608
Sy2,225.5955348,58.53150281,0.17016,46725.56565
Sy2,222.5979167,60.47,0.278,72097.7179
Sy2,221.3943521,59.20225627,0.139,38799.36387
Sy2,225.6697083,57.39947222,0.138315,38622.02007
Sy2,233.9683333,56.40222222,0.074,21365.89741
Sy2,235.8636475,52.40907324,0.068,19694.2642
Sy2,234.9889583,60.4877496,0.377,92762.68964
Sy2,237.1085058,0.770933342,0.544,122606.8032
Sy1,240.010262,41.509863,0.367651,90912.00601
Sy2,258.36375,56.85666667,0.178,48676.76765
Sy1,257.7558333,48.32138889,0.174,47683.40253
Sy1,260.8329167,59.64277778,0.023,6815.951926
Sy1,264.9360527,67.17871823,0.118,33301.27163
Sy2,263.165,74.46277778,0.207,55746.15479
Sy1,253.881866,38.21818508,0.11,31173.25814
Sy1,346.846863,0.28559436,0.11285,31933.49261
