otype,ra,dec,rvz_redshift,rvz_radvel,plx_value,dist,unit
Sy2,168.8331721,54.3879559,0.07043,20372.55864,,320.4,Mpc 
Sy1,281.4870417,56.16730556,0.07,20252.65848,,315.7,Mpc 
Sy1,18.441577,0.945523,0.02347,6953.582229,,104.68,Mpc 
Sy2,132.2828135,7.37309299,0.02938,8678.568556,,126.7,Mpc 
Sy1,142.2170492,27.53857426,0.04711,13790.90236,,208.18,Mpc 
Sy1,28.998993,-0.185598,0.01215,3620.351922,,51.69,Mpc 
Sy2,9.633802244,23.61339448,0.025,7401.154861,,109.1,Mpc 
Sy2,184.9337636,29.58040903,0.064948,18839.87168,,322.11,Mpc 
Sy2,184.9337636,29.58040903,0.064948,18839.87168,,322.11,Mpc 
Sy2,129.7902413,7.408781706,0.04655,13630.86432,,204.49,Mpc 
Sy1,235.0540359,14.27867523,0.0508,14843.10308,,225.5,Mpc 
Sy1,216.935751,30.76162125,0.09448,26991.7815,0.0442,393.66,Mpc 
Sy2,254.2555015,31.25333002,0.063362752,18395,,293.76,Mpc 
Sy2,254.2555015,31.25333002,0.063362752,18395,,292.42,Mpc 
Sy2,254.2555015,31.25333002,0.063362752,18395,,292.42,Mpc 
Sy1,117.6970628,-86.53667237,0.109,30905.94971,,504.7,Mpc 
Sy1,165.257392,11.04691935,0.03562,10488.53779,,154.7,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,11.8,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,17.78,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,17.78,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,17.2982,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,16.98,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,17.78,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,23.9,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,17,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,17.95,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,20,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,21.84,Mpc 
Sy1,53.40190833,-36.14065833,0.00547577,1637.1,,22.8,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,8.91,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,16.5,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,11.8577,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,16.5,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,17,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,18.76,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,18.8,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,16.7,Mpc 
Sy2,189.2075041,13.16292328,-7.37E-04,-221,0.072,9,Mpc 
Sy2,233.8467397,12.04757827,0.006116256,1828,0.3056,30.15,Mpc 
Sy2,233.8467397,12.04757827,0.006116256,1828,0.3056,28.9,Mpc 
Sy2,233.8467397,12.04757827,0.006116256,1828,0.3056,26.05,Mpc 
